VOG,AYAC02_W1D7,AYAC02_W3D1,AYAC02_W5D6,AYAC02_W9D3,AYAC03_W1D7,AYAC03_W4D7,AYAC03_W7D5,AYAC03_W8D6,AYAC03_W9D7,AYAC05_W7D7,AYAC10_W2D7,AYAC10_W5D4,EM09_W2D3,EM09_W8D5,EM10_W1D7,EM10_W3D2,EM10_W4D7,EM10_W6D5,EM10_W8D7,EM11_W7D7,UAB006_W2D2,UAB006_W7D7,UAB007_W1D7,UAB007_W6D3,UAB007_W7D7,UAB007_W9D7,UAB010_W7D5,UAB015_W1D5,UAB015_W3D1,UAB015_W9D4,UAB015_W10D7,UAB021_W3D7,UAB021_W5D7,UAB022_W2D1,UAB022_W4D1,UAB022_W6D1,UAB028_W1D7,UAB028_W3D7,UAB028_W5D5,UAB028_W7D7,UAB035_W3D6,UAB035_W5D7,UAB035_W7D4,UAB035_W9D7,UAB038_W2D2,UAB038_W3D7,UAB038_W5D7,UAB039_W5D7,UAB039_W7D7,UAB044_W3D7,UAB044_W5D7,UAB060_W7D7,UAB060_W10D2,UAB071_W7D7,UAB077_W5D7,UAB079_W2D2,UAB079_W6D7,UAB082_W2D5,UAB082_W5D7,UAB088_W4D1,UAB088_W6D1,UAB088_W7D6,UAB088_W10D1,UAB106_W1D7,UAB106_W3D7,UAB106_W5D4,UAB106_W7D7,UAB117_W1D6,UAB117_W5D6,UAB117_W8D1,UAB117_W9D6,UAB119_W1D7,UAB119_W5D7,UAB129_W5D7
26018,5697.921106,6807.563622,3884.596864,3193.819892,19.39130443,4.670668238,1234.260492,3840.129469,4916.137767,3450.305564,0.486952362,24.17316541,4993.567975,3627.477857,3001.205919,3266.558053,2924.068688,2447.138437,2439.747446,20.03510581,6.788562949,7.802437165,2103.109587,656.9938993,1884.414404,394.6825481,51.12608713,0,0,0,0,23.13277203,42.72579763,1290.780375,1101.320582,587.9677467,301.3871557,484.7598968,560.8667703,58.58604537,427.8022037,233.9366359,288.2782023,0.061914651,354.6443775,278.8418902,11.91244657,175.3535334,20.5136455,149.4128395,379.4628285,3.092354139,4.248827199,0,258.1297448,315.969741,397.9587481,13.56038389,13.09437809,574.2128439,96.2209449,557.4682021,106.0888523,0,0,0,0,4537.540226,6291.884637,6388.787275,5044.10891,0,0,59.83132583
26724,312.0651608,380.9515373,143.783681,314.9111593,636.5892324,2798.992707,1089.188421,250.9311911,17.41474467,5442.844041,5745.824891,2447.325463,0,0,54.69583126,184.398918,124.4471249,58.41747725,122.3166627,437.8235437,142.7322617,236.8327689,813.441187,29.46397177,291.4630056,149.2782479,840.2200225,114.2897188,25.25498799,83.5323071,135.4402395,117.5308144,350.1724082,32.90774815,126.7730701,9.222279003,79.56905767,204.0032346,69.09770809,112.0027338,24.89328491,51.14997139,18.66906021,20.8074504,39.29141285,7.524149701,1001.070957,336.9287268,454.5509907,204.8454086,0,517.1790499,423.627308,50.69104437,106.8342601,5765.147638,565.7427501,545.9155633,513.1298,100.4694305,217.360696,152.9625728,178.3499654,51.67218875,73.90655329,48.47024792,60.42475928,79.29321706,83.26443021,97.04606743,60.49311537,275.1629521,1920.375469,4362.938438
27133,123.0364433,124.3594606,72.30109195,115.182136,28.03887302,62.43463485,64.64381462,6.527866574,53.33031486,51.54805112,91.03252862,51.64690455,13.76171081,0,64.55054831,41.39878815,89.50189837,107.6819857,99.06522336,20.38420223,261.0188494,113.816933,16.97116904,29.70158445,115.3885799,87.12304974,56.11169655,17.41350316,25.35567841,28.88048335,11.67961184,49.32116947,17.46786207,5.307701315,31.92189732,0,10.04378007,4.245644842,2.674749991,0,4.015045953,133.9642108,7.527846859,130.3656252,684.4310625,11.78899031,3.568244366,0,23.30847767,4.557183728,5.175597385,7.869431679,10.04808605,26.16311967,29.07787323,12.16036428,34.30407168,62.09060236,29.09632182,54.41383418,96.368448,37.00707407,56.58391315,46.36510818,55.09879242,41.1403843,38.49641922,37.00712944,72.74446187,65.65777328,53.32446438,22.82457667,41.18856101,0
27189,2636.646765,761.5368935,1269.906968,600.936077,620.1202566,1458.286121,655.643439,734.3449217,1985.887439,408.7996074,480.5296065,1130.623118,39.37966479,13.96209164,946.230158,2832.255922,1464.093624,2047.151142,2532.946393,1664.600696,2224.622999,911.4625383,1324.360856,15.29860073,603.9543809,64.66468223,911.3372332,801.0039377,685.7387792,459.0266646,820.5725407,144.976177,270.3825573,0,188.0388518,1223.484139,47.99987012,175.472737,39.57145192,17.32001038,0,2136.129891,0,1281.688838,583.2952011,2.976586695,0,18.2947725,174.9878048,42.38180867,860.3068004,329.2138363,219.1155288,313.3598961,341.3602423,677.6156146,1019.563474,387.0487117,370.6511446,1442.81969,697.3553887,1310.541111,593.4316073,1007.35122,531.752083,631.5468765,428.3305617,1217.112819,2210.353675,1779.555436,1157.329602,1368.046481,1101.298895,1411.951353
27544,211.710873,347.9936938,126.8679538,119.3485228,93.19734043,336.8625006,155.3740526,308.215731,500.01368,120.0696899,94.88926834,323.2897583,2.344027666,0,339.9614921,522.5118476,483.406797,305.9744743,488.8586086,4.464044288,322.1039141,82.85694539,118.4072582,94.09853622,219.5144454,16.14344261,146.3558375,127.3541816,283.4053073,49.49801122,83.99623165,160.1190103,84.49838332,0,370.9377562,10.64109116,0,33.62690681,249.4351331,122.4645276,554.6278588,194.8235763,0,626.9528596,582.8945862,1.063066677,37.37834002,35.93616026,167.7175389,3.493006209,82.42565395,87.66200981,60.58664634,310.8307995,111.7137095,209.1983548,26.99466564,103.6617782,271.9173841,161.9481219,268.8000482,124.3871471,188.8278374,426.1144402,297.791973,201.6666032,241.7820382,211.9058852,518.6870755,449.1318048,449.0935207,362.8522445,315.7035308,1140.228211
27988,0,0,0,0,17.29540688,42.5769804,13.4193633,0,0,62.79073298,0,13.78458517,0,0,299.0880495,0,54.09952589,93.40622501,74.41970423,0,246.7192421,100.9819022,0,0,0,0,80.72022579,2.711142512,8.66493368,5.507624644,4.31033294,1.979373746,0,0,27.50952696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4210.792365,87.60675027,116.7704415,8.048339911,86.83802995,11.963545,4.000141177,0,4.249177042,49.66772844,490.6411097,8.662012643,0.477267753,13.1975988,9.392031321,0,20.3354565,33.45445857,22.00712812,28.18736123,116.87406,82.08291801,0
27999,226.420125,425.6476229,177.654493,366.4481656,191.3430487,213.6696427,280.5127101,63.4436428,172.8304839,453.3487532,303.5347147,159.2965808,0,0,136.7427617,145.4418053,199.6306991,51.60031019,124.4219221,331.5840538,344.0810903,235.4968436,352.3197124,22.8599781,62.35893859,12.78837955,376.6113508,249.3706844,223.081653,294.3311476,389.2270246,163.0781018,224.6423128,1141.503466,129.6209211,2.871990001,0,7.658630889,0,0,0,0,0,252.3691135,0,0,109.8764664,0,160.0423905,0,0,193.8316797,134.8773917,175.371296,436.7697674,505.0655175,30.07373416,142.9015952,169.0806668,100.53489,262.9230926,239.3644795,613.8847125,340.1943588,307.20911,381.8228531,445.7858064,221.1716051,34.53620994,123.5825827,130.5992164,159.5939963,374.3650966,0
28090,1304.605741,2379.36449,59982.87578,135248.5254,18871.11055,2874.026838,50189.00599,189152.5545,6904.742643,6278.352706,1027.372372,2595.291007,1599.798882,20447.15027,268.0198351,132.2434843,411.8525026,140.477067,6259.81396,8634.533024,227.4869472,22555.36547,445.0578618,165.7348412,1814.314408,2929.693474,26.08866472,782.9299911,338.9385281,1088.628614,6060.553578,253.1040435,1306.606832,3889.569263,286.146693,3978.597573,5546.229437,5479.157349,14906.73559,2081.958509,3591.813781,2063.859189,550.9167864,1802.927254,557.1824584,396.2581037,1025.789283,1089.453702,187.7670768,1116.923666,277.6907058,112016.3658,233571.5647,11446.89567,8703.499544,9165.796005,47873.91064,34336.9657,3581.265936,12697.98964,328.5609383,4166.259246,271.9120859,995.2104671,4827.803466,628.9788129,107.5095909,23166.98632,198.1533315,2004.282058,4676.146902,2601.650594,5630.534588,4648.823918
28215,0,0,0,0,4.584817919,11.51987467,30.83012697,0,92.59285782,0,17.86423878,118.759503,39.37966479,0,0,0,0,0,0,87.49526805,120.8524407,60.23062569,0,0,0,0,0,11.38679855,9.822596885,8.896932117,24.13786446,3.897843684,9.996991829,0,2.962564442,0,91.01209941,9.111807007,1241.845271,558.29055,0,28.66646748,0,14.81093707,0,0,0,0,4.594002152,0,0,101.3340664,34.50358165,0,235.7544491,469.7642264,541.8565611,103.3882643,117.2581769,44.66211931,55.62785584,19.4144804,12.21162062,47.697405,84.13976836,30.46247987,41.83252566,11.67985194,19.21486851,10.04152638,6.97997485,48.98505301,42.43055454,63.01261167
28845,415.900942,614.4083579,231.5270754,280.3191243,45.24845821,1.387815494,108.178633,362.682049,826.2298349,324.6967483,3.323663051,35.14858434,296.85546,472.1855149,279.5713133,377.7936129,327.081085,322.9628166,312.2686793,2.666704794,0,0,573.0828905,126.9304036,546.1516509,98.56091547,85.11227768,8.878841442,9.003684151,1.538715532,5.352076378,9.639040286,10.75876972,199.8371292,155.300554,117.1451414,124.6791342,183.4515591,181.5433852,29.40990822,554.7879798,0,133.2774813,22.95441072,46.42749002,156.0102687,26.14109877,141.8145111,25.13945082,0,3.180737279,0,2.470077907,9.778538492,422.1413579,21.94809256,5.472976322,14.05155354,16.87916865,499.8437248,1507.537466,2318.641815,2744.721646,8.237366277,3.277452474,5.688369607,0.602907798,218.3012593,754.317394,696.4369437,419.8805309,12.55098673,6.115268393,16.37650172
28877,2163.469287,5829.910329,3136.977089,3462.587185,2802.892239,2528.054048,3575.48341,1464.688345,3141.253312,6015.024719,5693.871392,3439.858588,20.20798588,0,3485.648071,3106.732493,3323.350269,2843.381291,2648.247715,1406.83181,1697.546512,2147.521198,1345.724383,6884.101931,7195.761403,5908.639233,8865.120999,1373.607488,2451.989011,4968.515154,1850.99308,4720.660535,2777.059099,1619.407606,2706.068731,1118.322675,5273.407433,6807.95854,1501.675033,5758.119494,125.7765974,675.52575,6888.883218,4709.440174,2717.311394,5313.520575,4857.188132,7792.128759,3955.27466,1075.159567,5591.034415,1798.057452,1369.247398,3630.545957,2036.879513,2899.901272,2012.897929,4404.702824,2000.03522,2589.940499,3256.669385,2217.15224,2145.460341,1902.680649,3466.606331,2508.620289,3337.354863,1830.04838,1764.986803,2505.388647,2651.150579,1902.969048,3203.13467,2388.134724
28976,31.61579694,49.41281094,2.019118628,32.55728479,24.30743983,38.46927295,15.9466174,70.53212653,132.9802837,0,188.6665218,116.0293995,0,0,0,0,0,0,0,42.02358934,0,0,64.73006793,96.71529196,296.4109187,11.12359952,60.35781123,57.28636937,83.52594454,42.54165242,41.93713853,74.30264523,86.18096404,0,33.20115323,0,0,0,0,0,0,761.580239,0,0,952.0611575,0,0,0,82.1991956,0,0,24.45994706,21.56473853,81.07877919,59.77546883,37.79712167,21.32493963,0,0,2.524709967,142.3896045,130.545644,76.73202229,0,0,0,0,134.5196741,47.20894418,81.14318729,113.5248783,0,0,441.1827533
29333,1451.727601,1524.768619,1017.424586,1061.423525,2035.022312,2092.076796,1390.274847,1173.688768,1760.618847,1783.467643,2278.547612,3861.865627,13.23083739,13264.35004,4528.585358,4651.91729,4523.31694,3609.163839,3253.778965,1054.570987,3026.35389,1714.453938,1584.736498,229.6857944,1586.734836,55.20856946,970.3329368,1876.231633,2920.778935,1689.556663,1718.620498,2053.142147,1375.674265,756.7701154,2687.77948,5.220157926,1.958221272,76.36152727,548.0497043,2680.887375,226.6228296,1076.872901,298.5288402,2880.396935,0,5.24178789,358.3556797,1435.210065,1452.919288,2033.132727,2473.795841,1219.810362,724.3282302,3838.068301,1998.077523,3042.202392,1482.866674,3092.934324,3287.470514,2547.2799,2115.829971,5589.329647,1922.045712,1997.268946,2144.106776,1625.986305,1866.757418,2441.852634,2161.50177,3304.658847,2476.467958,5360.533857,3305.485567,4937.572684
30474,168.3216257,270.7988749,132.9820721,214.2029231,70.01514111,133.7410941,205.2246404,232.5965374,455.5529353,382.4284825,477.1036624,824.6392801,36079.64098,6120.741731,713.6335316,667.7228129,865.32906,687.5221413,610.7412022,543.2688115,933.4444954,908.4315699,97.27358198,31.94888505,82.74612381,25.57451701,355.3865771,566.2150364,466.7745377,449.1700146,459.4918778,250.5616886,327.5118909,1.982394467,226.7878774,148.3342466,20.00688721,2562.329785,3.49651053,21.59088844,575.8446629,271.5966639,678.1592354,265.0275288,14.20171549,0,97.95475647,661.4405197,495.9513345,0,0,137.5538732,251.0689839,175.2810811,138.7719117,320.65269,32.28715759,332.8631534,853.4453657,408.8220264,498.9379306,332.1867922,476.7490799,1080.135512,1053.687808,713.6967548,919.4755539,284.772615,321.01949,782.8665595,900.5639238,680.5665442,607.3476633,96.54892044
30510,98.00845265,196.3379758,84.0071586,55.28872237,379.0821768,658.6147409,391.7223778,111.5735898,99.78178028,204.5838508,411.6895029,249.6446009,0,486.0107664,56.78703642,79.41147343,136.0537353,210.4865803,84.12222218,600.5212011,114.4799882,244.9318487,385.6822335,897.7016764,308.5949267,93.64759994,177.3307584,189.9290292,204.0504391,272.3494305,219.2982697,149.5252489,194.6486359,0,121.7776349,0,0,708.2001501,156.1952973,0,432.2685284,441.5869041,0,166.0145257,172.5636375,0,11.21103804,0,102.1042654,0,537.702604,125.5771514,187.121057,186.5697413,167.8308479,440.1394554,212.9726569,597.0094433,370.2747237,78.67485277,192.4401704,76.99805186,192.2810734,231.1955997,297.2139492,349.2207714,192.2977137,49.92873644,39.3818251,75.32037522,74.40677644,60.55709757,211.1971296,670.3574355
31107,1950.149382,1983.947488,1772.332025,1791.890281,159.3369173,363.8462034,683.9201959,437.7363187,1258.109759,1444.369338,2349.981777,2470.933321,944.7169196,2482.57913,3240.234382,2534.899666,2617.568213,2470.629848,2274.549135,1748.128763,1304.500793,460.0629638,1828.708938,937.6828104,1842.395713,3756.386573,1720.701685,809.5987932,1679.381239,768.674083,502.5359537,866.9623099,578.7866522,1773.155779,1408.058855,1990.14198,2326.111769,3070.91087,2038.406242,2066.955656,2769.06078,1718.985269,5061.435841,3572.659178,2218.169622,3426.004087,1387.306187,3757.870109,1228.858098,2101.521081,1083.692646,552.5912422,692.5977064,873.4304091,992.9297307,903.7057364,3031.474099,647.2819366,1523.777121,2814.89278,2344.515868,3411.418227,2521.555472,2199.368474,2897.488981,2228.783266,2242.096673,2003.135486,1803.234367,2839.479174,2999.432561,2241.528337,2391.146471,953.5379694
31505,550.2262486,802.72781,786.6378249,451.7980805,647.631059,1103.833824,711.1299518,4672.847527,1083.515161,924.4886273,930.8212436,1102.603077,7.126052927,4.021745772,881.3608228,1115.76261,840.3554618,1018.608459,1114.772582,1053.116764,549.1479174,1569.48401,1100.388562,125.5007706,758.7480153,562.8130292,1025.241225,968.5964201,938.5633521,1311.24399,1129.211232,453.289813,672.2364717,3561.585794,1022.876509,242.1618473,916.7354006,1302.592678,842.0994626,1219.058708,43.2444593,1613.347889,226.3987369,1371.621465,526.3649182,388.8953608,432.3615472,270.1432999,1169.907383,1255.879653,772.9161056,730.553169,778.5879205,709.5617235,562.1290414,1355.081663,424.1862725,440.0333475,771.5093859,596.9516462,880.0516763,484.4382596,728.7385085,1149.856006,1046.543131,1136.592057,923.5298676,353.7252264,424.8989437,416.5538476,392.3126733,402.6326493,931.6136976,615.5429713
31926,234.6641448,78.65328454,73.30457489,67.12697463,66.80863319,124.435394,84.33881124,44.27492855,123.5688049,94.78546845,151.7955154,77.85887628,0,0,204.493802,1.50269522,101.072161,18.08383267,36.72875884,95.58437566,93.32832802,54.08181137,129.1681375,277.0513657,95.5316673,1062.483188,144.0118693,44.90089864,51.88470286,49.03712872,48.01333687,57.63461892,88.26110028,0,65.60319804,0,556.3984417,602.024963,204.9139968,191.0338763,876.8589683,0,1823.717511,175.4723449,0,1745.428346,0,329.7212015,38.14649595,2.857200585,3.244925102,79.35104448,42.50579968,74.16812439,48.61559029,37.1495963,8.172848718,48.44535036,26.52977479,65.40722084,37.08523723,31.21710824,57.36584885,111.2606656,149.3010946,122.2090213,49.49398822,16.71924873,23.4858632,25.49519519,30.78672413,34.18557383,88.77522148,0
32534,908.9966285,526.7594392,309.7457949,385.420564,402.603768,239.6930789,330.9466538,2195.610889,749.0497126,344.6577262,342.8824763,1423.49464,4948.685054,5808.838208,2228.310136,136.2044448,1696.287354,1634.040477,709.9322148,0,979.3063019,949.773299,1332.241748,3360.505293,2061.211294,6156.613011,89.67789547,1738.301843,526.1042108,205.6292674,893.6111637,1434.38086,2471.611436,5738.105441,2630.915602,1488.116536,3393.533013,3660.717236,3509.21937,1628.586238,6378.373102,2506.725269,4237.519572,1744.696746,4183.887371,3285.955842,869.4435572,4192.012375,833.3141178,3198.991371,856.424197,1196.556706,622.2531872,2619.072728,1884.553003,703.9626529,6415.663377,1274.684909,8243.531688,186.4832609,707.4596317,1605.184409,921.8167341,209.1253217,826.1604679,383.4592851,441.3774156,1911.484092,4228.250939,3709.902049,3656.5496,4158.972113,716.4243971,2923.69827
3266,209.4666167,372.115921,169.7340412,210.9756761,264.0332355,749.3414077,259.4443329,130.4864159,338.0884441,354.2007141,311.6656024,436.9220779,0,1.047426828,211.3001998,417.6642656,288.1919148,292.6774095,278.7776954,260.0848361,190.6603391,230.3619295,122.5080363,72.94027199,170.3386271,15.48039705,155.9285171,175.9075527,144.2505807,194.6373603,233.5550838,232.892601,228.113838,147.1686417,193.9527104,655.2418533,0,0.343542608,696.2194591,0,0,3.19452362,0,301.2431897,0,85.51643793,181.748264,1.379536209,228.4586632,0,281.2843723,140.7390897,173.8105671,274.2631975,163.0374616,490.6502129,107.898874,228.3081888,362.7615645,255.4627221,285.9126013,128.55904,187.0656225,241.3601525,339.4693828,328.3809334,502.338033,275.492749,138.9616396,227.3694457,281.6979688,450.0425679,396.1793768,208.2751446
32851,258.4508766,273.14046,241.4583637,265.573097,311.8418606,360.6412377,273.3574006,198.4704576,216.2183667,573.5024818,420.4146696,153.7878809,0,2.080373101,109.9203623,146.4832309,131.4500373,134.4410965,107.9229145,177.4517605,351.5780994,327.6691499,116.0240499,97.42119699,188.7854851,167.5707083,465.0235602,345.4496004,573.8438554,490.4475588,574.9891447,333.7915345,356.3651812,1.769233772,170.8068008,1.912454171,53.56682704,254.2838,268.4302669,606.4664157,1240.075621,1158.875308,1.935732049,564.8555291,2.71599628,4.012219393,402.2239743,37.44667335,660.059307,368.548671,1700.022003,317.8969347,221.8832717,169.4373465,766.9096749,840.7154708,1266.11428,130.0691067,778.8577321,499.2767795,199.1693712,223.6064339,153.3929824,548.443942,552.1610441,649.0224335,501.4019376,390.7225943,506.8330488,467.0668228,471.1493262,439.0334495,471.4030808,518.0980847
34010,3196.990128,4170.722471,3420.523735,4687.912935,3644.893271,3417.999623,5237.226381,4648.36323,3239.951452,7991.900846,3590.722473,2134.86169,999.1002052,0,2353.254789,2325.740341,1736.600069,2212.403312,1997.510016,2880.287776,1628.916616,2828.896484,2152.466425,840.4360336,3170.878176,1310.185927,3526.633859,1788.217127,2180.67988,5811.609991,3113.005875,3162.911544,3739.519911,5414.916881,3455.640288,417.679991,1004.378007,236.9069822,3476.907513,4732.296153,52.99860657,1943.934627,579.945322,5739.169394,7.604789584,192.8540121,3137.557271,1146.964205,1716.526675,831.230312,3607.650157,2685.679643,2987.898869,3588.925941,2805.045504,4716.275684,1987.029048,4180.517436,2230.524031,1965.038777,2484.710894,1742.293047,2388.663024,2392.152195,3286.219131,2766.297183,3389.24424,1721.158053,884.3488273,1601.551001,2231.171477,2266.480464,3327.376713,2913.604181
35369,7.708544706,37.6035193,0,32.95059427,12.70965236,4.760951383,7.285083135,114.8992139,57.49250042,10.83578959,5.738573349,29.35777424,0,15.1490256,0,45.89913328,10.16635386,0,8.294195561,29.98998881,25.70710649,21.89592097,54.88670576,33.36943112,3.521029597,4.814175716,7.113100699,7.578462122,17.05440144,32.47280704,2.834984081,9.296237287,15.26386336,2.760717127,23.72130229,0,0,0,0,0,0,3.678089985,0,67.43431313,0,0,0,0,0,0,0,51.57382573,51.69072649,66.85094106,15.12439715,85.68633386,24.40884349,12.02727012,30.25991433,36.39470519,46.97878206,108.5623629,42.32177989,12.9927871,5.456188498,3.114609676,3.649817675,40.76189939,2.095581297,35.62937199,61.83712488,107.590561,37.01994692,0
36229,6400.722148,8498.759449,4532.768951,4469.502937,22.51823421,7.06557015,1810.59157,1211.900125,2530.218777,4400.917234,4.857614023,53.27017546,7372.616672,5550.883311,3643.857273,5006.337069,4227.481389,3796.552611,3617.472275,80.88401616,28.43557527,26.52928496,4810.548394,1257.034429,3986.728871,828.2677786,343.1046241,8.707251418,8.59782163,2.134877305,4.127810698,23.60738707,40.26145661,4176.415068,3155.886576,610.1978168,1035.234596,1113.222206,1739.432417,297.9270758,1222.377373,224.3769197,820.0239171,15.72912869,429.6693334,671.0534145,84.38833529,621.4827719,126.0445468,66.79809957,205.9648208,30.34015369,10.96392688,2.972113351,1513.73912,25.24867839,22.30549006,80.21731099,159.5826165,600.7604459,209.8569006,545.2442978,257.5533291,5.789397762,3.370331421,4.182234296,1.702062104,5316.395152,8870.165136,8311.769159,6185.817277,3.86504389,7.158404823,23.93476231
